,claim_id,claim_text,claim_label,evidences,evidence text
434,claim-266,The IPCC no longer includes the ‘Hockey stick’ chart in its reports.,NOT_ENOUGH_INFO,evidence-281372,"A paragraph in the 2007 Working Group II report (""Impacts, Adaptation and Vulnerability""), chapter 10 included a projection that Himalayan glaciers could disappear by 2035 Glaciers in the Himalaya are receding faster than in any other part of the world (see Table 10.9) and, if the present rate continues, the likelihood of them disappearing by the year 2035 and perhaps sooner is very high if the Earth keeps warming at the current rate."
435,claim-266,The IPCC no longer includes the ‘Hockey stick’ chart in its reports.,NOT_ENOUGH_INFO,evidence-327755,"The third assessment report (TAR) prominently featured a graph labeled ""Millennial Northern Hemisphere temperature reconstruction"" based on a 1999 paper by Michael E. Mann, Raymond S. Bradley and Malcolm K. Hughes (MBH99), which has been referred to as the ""hockey stick graph""."
436,claim-266,The IPCC no longer includes the ‘Hockey stick’ chart in its reports.,NOT_ENOUGH_INFO,evidence-794055,"Contrarian John Lawrence Daly featured a modified version of the IPCC 1990 schematic, which he mis-identified as appearing in the IPCC 1995 report, and argued that ""Overturning its own previous view in the 1995 report, the IPCC presented the 'Hockey Stick' as the new orthodoxy with hardly an apology or explanation for the abrupt U-turn since its 1995 report""."
437,claim-266,The IPCC no longer includes the ‘Hockey stick’ chart in its reports.,NOT_ENOUGH_INFO,evidence-1085447,"The IPCC has published five comprehensive assessment reports reviewing the latest climate science, as well as a number of special reports on particular topics."
438,claim-2282,"While there are isolated cases of growing glaciers, the overwhelming trend in glaciers worldwide is retreat.",SUPPORTS,evidence-797867,"Following the Little Ice Age's end around 1850, glaciers around the Earth have retreated substantially."
439,claim-2282,"While there are isolated cases of growing glaciers, the overwhelming trend in glaciers worldwide is retreat.",SUPPORTS,evidence-152443,"A slight cooling led to the advance of many alpine glaciers between 1950 and 1985, but since 1985 glacier retreat and mass loss has become larger and increasingly ubiquitous."
440,claim-2282,"While there are isolated cases of growing glaciers, the overwhelming trend in glaciers worldwide is retreat.",SUPPORTS,evidence-272489,"In recent years, scientists have monitored a notable increase in the rate of glacier retreat across the region as a result of climate change."
441,claim-2282,"While there are isolated cases of growing glaciers, the overwhelming trend in glaciers worldwide is retreat.",SUPPORTS,evidence-947076,Glaciers are currently retreating at significant rates throughout the southern hemisphere.
442,claim-2895,"The latest  measurements involve the use of satellite gravimetry, estimating  the mass of terrain beneath by detecting slight changes in gravity as a  satellite passes overhead.",SUPPORTS,evidence-8627,"As the twin GRACE satellites circle the globe 15 times a day, they sense minute variations in Earth's gravitational pull."
443,claim-2895,"The latest  measurements involve the use of satellite gravimetry, estimating  the mass of terrain beneath by detecting slight changes in gravity as a  satellite passes overhead.",SUPPORTS,evidence-81511,"Their first uses were to measure the changes in gravity from the varying densities and distribution of masses inside the earth, from temporal ""tidal"" variations in the shape and distribution of mass in the oceans, atmosphere and earth."
444,claim-349,Nor is there evidence of an increase in floods globally.,REFUTES,evidence-323541,With the increase in temperatures worldwide due to climate change the increase in flooding is unavoidable.
445,claim-349,Nor is there evidence of an increase in floods globally.,REFUTES,evidence-636631,Widespread coastal flooding is expected with several degrees of warming sustained for millennia.
446,claim-2101,Clouds provide negative feedback,DISPUTED,evidence-207443,"The albedo of increased cloudiness cools the climate, resulting in a negative feedback; while the reflection of infrared radiation by clouds warms the climate, resulting in a positive feedback."
447,claim-2101,Clouds provide negative feedback,DISPUTED,evidence-1029618,"Broadly speaking, if clouds, especially low clouds, increase in a warmer climate, the resultant cooling effect leads to a negative feedback in climate response to increased greenhouse gases."
448,claim-2101,Clouds provide negative feedback,DISPUTED,evidence-208863,"But if low clouds decrease, or if high clouds increase, the feedback is positive."
449,claim-897,The report […] found that the United States was one of the most pollution-free nations in the world.”,REFUTES,evidence-783786,"Since 2007, the total greenhouse gas emissions by the United States are the second highest by country, exceeded only by China."
450,claim-3063,'Another global warming myth comes crashing down.,NOT_ENOUGH_INFO,evidence-780841,Henderson asserts that a decline in the number of pirates over the years is the cause of global warming.
451,claim-3063,'Another global warming myth comes crashing down.,NOT_ENOUGH_INFO,evidence-53215,"The conspiracy behind the Anthropogenic Global Warming myth (aka AGW; aka ManBearPig) has been suddenly, brutally and quite deliciously exposed"", and ""A contretemps with a Climate Bully who wonders whether I have a science degree."
452,claim-3063,'Another global warming myth comes crashing down.,NOT_ENOUGH_INFO,evidence-240527,"Delingpole has engaged in climate change denialism; in 2009 he wrote of ""The conspiracy behind the Anthropogenic Global Warming myth""."
453,claim-3063,'Another global warming myth comes crashing down.,NOT_ENOUGH_INFO,evidence-1068590,Standard global warming theory predicts that the stratosphere will cool.
454,claim-3063,'Another global warming myth comes crashing down.,NOT_ENOUGH_INFO,evidence-588917,Climate Change Myths and Realities.
455,claim-386,"Renew­ables such as wind turbines are environmentally disastrous because they pollute a huge land area, slice and dice birds and bats, kill insects that are bird food, create health problems for humans who live within kilometres of them, leave toxins around the turbine site and despoil the landscape.",REFUTES,evidence-555861,"Fossil-fueled power plants, which wind turbines generally require to make up for their weather dependent intermittency, kill almost 20 times as many birds per gigawatt hour (GWh) of electricity according to Sovacool."
456,claim-2691,There are a myriad of other radiative forcings that affect the planet's energy imbalance.,SUPPORTS,evidence-1190716,Radiative forcing is a measure of how various factors alter the energy balance of the Earth's atmosphere.
457,claim-2691,There are a myriad of other radiative forcings that affect the planet's energy imbalance.,SUPPORTS,evidence-2462,"Climate forcings are changes that cause temperatures to rise or fall, disrupting the energy balance."
458,claim-2691,There are a myriad of other radiative forcings that affect the planet's energy imbalance.,SUPPORTS,evidence-814421,Radiative forcing or climate forcing is the difference between insolation (sunlight) absorbed by the Earth and energy radiated back to space.
459,claim-2691,There are a myriad of other radiative forcings that affect the planet's energy imbalance.,SUPPORTS,evidence-968110,"Changes to Earth's radiative equilibrium, that cause temperatures to rise or fall over decadal periods, are called climate forcings."
460,claim-2691,There are a myriad of other radiative forcings that affect the planet's energy imbalance.,SUPPORTS,evidence-1106814,"The radiation balance is altered by such factors as the intensity of solar energy, reflectivity of clouds or gases, absorption by various greenhouse gases or surfaces and heat emission by various materials."
461,claim-530,South Australia is winning: it has the most unreliable grid in the world outside Africa and the most expensive electricity.,SUPPORTS,evidence-67732,[citation needed] South Australia has the highest retail price for electricity in the country.
462,claim-2979,"Water vapor helps trap heat, and is a far the strongest of the major greenhouse gases, contributing 36–72 percent of the greenhouse effect.",SUPPORTS,evidence-909112,"From 1859 onwards, he showed that the effect was due to a very small proportion of the atmosphere, with the main gases having no effect, and was largely due to water vapour, though small percentages of hydrocarbons and carbon dioxide had a significant effect."
463,claim-2979,"Water vapor helps trap heat, and is a far the strongest of the major greenhouse gases, contributing 36–72 percent of the greenhouse effect.",SUPPORTS,evidence-706949,Water vapor is the most potent greenhouse gas owing to the presence of the hydroxyl bond which strongly absorbs in the infra-red region of the light spectrum.
464,claim-665,"many scientists were surprised when other researchers subsequently found that ringed and bearded seals (the primary prey of polar bears) north of the Bering Strait especially thrived with a longer open-water season, which is particularly conducive to fishing",NOT_ENOUGH_INFO,evidence-1105120,"Natural predators of the bearded seal include polar bears, who rely on these seals as a major food source."
465,claim-665,"many scientists were surprised when other researchers subsequently found that ringed and bearded seals (the primary prey of polar bears) north of the Bering Strait especially thrived with a longer open-water season, which is particularly conducive to fishing",NOT_ENOUGH_INFO,evidence-143437,"The polar bear is the most carnivorous species of bear, and its diet primarily consists of ringed (Pusa hispida) and bearded (Erignathus barbatus) seals."
466,claim-665,"many scientists were surprised when other researchers subsequently found that ringed and bearded seals (the primary prey of polar bears) north of the Bering Strait especially thrived with a longer open-water season, which is particularly conducive to fishing",NOT_ENOUGH_INFO,evidence-133419,"The polar bear is the most carnivorous member of the bear family, and throughout most of its range, its diet primarily consists of ringed (Pusa hispida) and bearded seals (Erignathus barbatus)."
467,claim-665,"many scientists were surprised when other researchers subsequently found that ringed and bearded seals (the primary prey of polar bears) north of the Bering Strait especially thrived with a longer open-water season, which is particularly conducive to fishing",NOT_ENOUGH_INFO,evidence-726838,"The polar bear tends to frequent areas where sea ice meets water, such as polynyas and leads (temporary stretches of open water in Arctic ice), to hunt the seals that make up most of its diet."
468,claim-665,"many scientists were surprised when other researchers subsequently found that ringed and bearded seals (the primary prey of polar bears) north of the Bering Strait especially thrived with a longer open-water season, which is particularly conducive to fishing",NOT_ENOUGH_INFO,evidence-578925,"Ringed seals are one of the primary prey of polar bears and killer whales, and have long been a component of the diet of indigenous people of the Arctic."
469,claim-199,"In the past, warming has never been a threat to life on Earth.",REFUTES,evidence-255653,Global warming is a major threat to global biodiversity.
470,claim-199,"In the past, warming has never been a threat to life on Earth.",REFUTES,evidence-817833,"Given the potential threat to marine ecosystems and its ensuing impact on human society and economy, especially as it acts in conjunction with anthropogenic global warming, there is an urgent need for immediate action."""
471,claim-490,IPCC report warning last week the world is “nowhere near on track” to meet its Paris commitments,SUPPORTS,evidence-225934,"Although the parties to the UNFCCC have agreed that deep cuts in emissions are required and that global warming should be limited to well below 2 °C (3.6 °F) in the Paris Agreement of 2016, the Earth's average surface temperature has already increased by about half this threshold and current pledges by countries to cut emissions are inadequate to limit future warming."
472,claim-490,IPCC report warning last week the world is “nowhere near on track” to meet its Paris commitments,SUPPORTS,evidence-432573,"""World on track for 3 °C of warming under current global climate pledges, warns UN""."
473,claim-490,IPCC report warning last week the world is “nowhere near on track” to meet its Paris commitments,SUPPORTS,evidence-1046773,"""Australia is not on track to reach 2030 Paris target (but the potential is there)""."
474,claim-2400,"'To suddenly label CO2 as a ""pollutant"" is a disservice to a gas that has played an enormous role in the development and sustainability of all life on this wonderful Earth.",REFUTES,evidence-409365,"As is stated in Article 2 of the Convention, this requires that greenhouse gas (GHG) concentrations are stabilized in the atmosphere at a level where ecosystems can adapt naturally to climate change, food production is not threatened, and economic development can proceed in a sustainable fashion."
475,claim-2400,"'To suddenly label CO2 as a ""pollutant"" is a disservice to a gas that has played an enormous role in the development and sustainability of all life on this wonderful Earth.",REFUTES,evidence-127519,Emissions trading (also known as cap and trade) is a market-based approach to controlling pollution by providing economic incentives for achieving reductions in the emissions of pollutants.
476,claim-2400,"'To suddenly label CO2 as a ""pollutant"" is a disservice to a gas that has played an enormous role in the development and sustainability of all life on this wonderful Earth.",REFUTES,evidence-852573,"On the other hand, an extensive historical analysis of technological efficiency improvements has conclusively shown that improvements in the efficiency of the use of energy and materials were almost always outpaced by economic growth, in large part because of the rebound effect (conservation) or Jevons Paradox resulting in a net increase in resource use and associated pollution."
477,claim-2400,"'To suddenly label CO2 as a ""pollutant"" is a disservice to a gas that has played an enormous role in the development and sustainability of all life on this wonderful Earth.",REFUTES,evidence-1022738,"In its book, the Commission described four key elements of sustainability with respect to energy: the ability to increase the supply of energy to meet growing human needs, energy efficiency and conservation, public health and safety, and ""protection of the biosphere and prevention of more localized forms of pollution."""
478,claim-204,"after a natural orbitally driven warming, atmospheric carbon dioxide content increases 800 years later",NOT_ENOUGH_INFO,evidence-368192,"Increases in atmospheric concentrations of CO 2 and other long-lived greenhouse gases such as methane, nitrous oxide and ozone have correspondingly strengthened their absorption and emission of infrared radiation, causing the rise in average global temperature since the mid-20th century."
479,claim-204,"after a natural orbitally driven warming, atmospheric carbon dioxide content increases 800 years later",NOT_ENOUGH_INFO,evidence-261690,"Earth's increasing surface temperature will accelerate the inorganic carbon cycle, reducing CO 2 concentration to levels lethally low for plants (10 ppm for C4 photosynthesis) in approximately 100–900 million years."
480,claim-204,"after a natural orbitally driven warming, atmospheric carbon dioxide content increases 800 years later",NOT_ENOUGH_INFO,evidence-203533,"Along with the decrease of atmospheric carbon dioxide reducing the global temperature, orbital factors in ice creation can be seen with 100,000-year and 400,000-year fluctuations in benthic oxygen isotope records."
481,claim-204,"after a natural orbitally driven warming, atmospheric carbon dioxide content increases 800 years later",NOT_ENOUGH_INFO,evidence-803887,"The current warming period is expected to last another 50,000 years due to a minimum in the eccentricity of the Earth's orbit."
482,claim-204,"after a natural orbitally driven warming, atmospheric carbon dioxide content increases 800 years later",NOT_ENOUGH_INFO,evidence-890534,"The associated period of massive carbon release into the atmosphere has been estimated to have lasted from 20,000 to 50,000 years."
483,claim-1426,Many of the world’s coral reefs are already barren or in a state of constant decline.,NOT_ENOUGH_INFO,evidence-1124018,"Tropical waters contain few nutrients yet a coral reef can flourish like an ""oasis in the desert""."
484,claim-1426,Many of the world’s coral reefs are already barren or in a state of constant decline.,NOT_ENOUGH_INFO,evidence-995813,"For example, Midway Atoll in Hawaii supports nearly three million seabirds, including two-thirds (1.5 million) of the global population of Laysan albatross, and one-third of the global population of black-footed albatross."
485,claim-1426,Many of the world’s coral reefs are already barren or in a state of constant decline.,NOT_ENOUGH_INFO,evidence-1161994,Approximately 10% of the world's coral reefs are dead.
486,claim-1426,Many of the world’s coral reefs are already barren or in a state of constant decline.,NOT_ENOUGH_INFO,evidence-288294,"Aquaculture is showing promise as a potentially effective tool for restoring coral reefs, which have been declining around the world."
487,claim-1426,Many of the world’s coral reefs are already barren or in a state of constant decline.,NOT_ENOUGH_INFO,evidence-946262,This can rapidly result in transitions to barren landscapes where relatively few species persist.
488,claim-698,"A recent study led by Lawrence Livermore National Laboratory climate scientist Ben Santer found that while the models ran hot, the ‘overestimation’ was ‘partly due to systematic deficiencies in some of the post-2000 external forcings used in the model simulations.’",REFUTES,evidence-660755,"A 2007 study by David Douglass and coworkers, concluded that the 22 most commonly used global climate models used by the IPCC were unable to accurately predict accelerated warming in the troposphere although they did match actual surface warming, concluding ""projections of future climate based on these models should be viewed with much caution""."
489,claim-1021,"The corals may save themselves, as many other creatures are attempting to do, by moving toward the poles as the Earth warms, establishing new reefs in cooler water.”",SUPPORTS,evidence-242575,"The poleward migration of coral species refers to the phenomenon brought on by rising sea temperatures, wherein corals are colonising cooler climates in an attempt to circumvent coral bleaching, rising sea levels and ocean acidification."
490,claim-1021,"The corals may save themselves, as many other creatures are attempting to do, by moving toward the poles as the Earth warms, establishing new reefs in cooler water.”",SUPPORTS,evidence-1175280,"One way, however, that corals ""might escape ocean warming, is to migrate into cooler waters."""
